数据集ID,数据资源名称,数据资源类型,数据领域,download_conversion,api_conversion,overall_conversion
AH1002017065,历史查询流量1小时,数据产品,道路交通,0.37144128113879005,0.0,0.37144128113879005
AH1002017067,历史查询流量1天,数据产品,道路交通,0.419989904088844,0.0,0.419989904088844
AH1002017068,历史情报板文字记录,数据产品,道路交通,0.3029229406554473,0.0,0.3029229406554473
AH1002017069,断面1小时统计表,数据产品,道路交通,0.3679078014184397,0.0,0.3679078014184397
AH1002017070,路段1小时统计表,数据产品,道路交通,0.4844113541181945,0.0,0.4844113541181945
AH1002017071,5分钟高速历史流量,数据产品,道路交通,0.36539278131634817,0.0,0.36539278131634817
AH1002017072,设备1小时通信状态统计表,数据产品,道路交通,0.3026509572901325,0.0,0.3026509572901325
AA9002017009,长者照护之家,数据产品,民生服务,0.5114273393704183,0.0,0.5114273393704183
AB9002017015,居民住宅二次供水水质监测信息,数据接口,资源环境,0.3024064171122995,0.0,0.3024064171122995
AG9002017008,上海市技术能手,数据产品,社会发展,0.10700538876058506,0.0,0.10700538876058506
AG9002017006,上海市杰出技术能手,数据产品,社会发展,0.1548839719373988,0.0,0.1548839719373988
AD8002017005,2018年被投行业投资额,数据产品,经济建设,0.43541615213632995,0.0,0.43541615213632995
AD8002017004,2016年度外省市来沪投资综合情况及分析,数据产品,经济建设,0.2803180914512923,0.0,0.2803180914512923
AG9002017005,上海市领军人才,数据产品,社会发展,0.29594216417910446,0.0,0.29594216417910446
AE2002017003,政务互动,数据产品,公共安全,0.38024837374334713,0.0,0.38024837374334713
AE2002017004,网上办事,数据产品,公共安全,0.37911084043848964,0.0,0.37911084043848964
AE2002017005,信息公开,数据产品,公共安全,0.27336860670194,0.0,0.27336860670194
AE2002017006,安全专题,数据产品,公共安全,0.2732172470978441,0.0,0.2732172470978441
AE2002017002,新闻中心,数据产品,公共安全,0.3598753187871918,0.0,0.3598753187871918
AH0002017008,报建燃气工程 ,数据接口,城市建设,0.15188722146430195,0.03956343792633015,0.1914506593906321
AH0002017001,燃气经营许可企业信息,数据接口,城市建设,0.17973856209150327,0.05788982259570495,0.2376283846872082
AH0002017006,燃气器具销售企业备案信息,数据接口,城市建设,0.2191780821917808,0.0538497874350496,0.2730278696268304
AD3002017005,土地开发整理复垦立项审批,数据产品,资源环境,0.2518022657054583,0.0,0.2518022657054583
AD3002017006,土地开发整理复垦新增耕地确认审批,数据产品,资源环境,0.26184248764893925,0.0,0.26184248764893925
AD3002017007,上海市政交通工程竣工规划验收信息,数据产品,经济建设,0.2223816355810617,0.0,0.2223816355810617
AH0002017003,住房公积金业务办理网点信息,数据接口,城市建设,0.2088336192109777,0.05703259005145798,0.2658662092624357
AB9002017012,上海市海岛名录-海岛名称,数据产品,资源环境,0.28141738772146685,0.0,0.28141738772146685
AB9002017013,上海市海岛名录-海岛发布时间,数据产品,资源环境,0.28525932666060055,0.0,0.28525932666060055
AC4002017004,六五世界日宣传,数据产品,资源环境,0.7965557994259665,0.0,0.7965557994259665
AC4002017002,污染源在线监测月数据报表,数据产品,资源环境,0.3668628808864266,0.0,0.3668628808864266
AC7002017010,社会公用计量标准获证信息,数据接口,城市建设,0.21110770174900276,0.0,0.21110770174900276
AB9002017014,海岛地理信息,数据产品,资源环境,0.23222940226171243,0.0,0.23222940226171243
AB9002017011,上海市海岛名录-海岛汉语拼音,数据产品,资源环境,0.2589406971480308,0.0,0.2589406971480308
AC4002017003,环境宣教,数据产品,资源环境,0.21003781368167757,0.0,0.21003781368167757
AB9002017007,水平衡测试备案信息,数据产品,资源环境,0.2566983578219533,0.0,0.2566983578219533
AC5002017030,固定资产投资价格指数 (以上年价格为100),数据产品,经济建设,0.4290352504638219,0.0,0.4290352504638219
AC5002017029,固定资产投资价格指数 (以2000年价格为100),数据产品,经济建设,0.4304726938962827,0.0,0.4304726938962827
AC5002017028,工业生产者购进价格指数 (以上年价格为100),数据产品,经济建设,1.360430364614465,0.0,1.360430364614465
AC5002017027,工业生产者购进价格指数 (以2000年价格为100),数据产品,经济建设,1.3918197984588025,0.0,1.3918197984588025
AC5002017026,工业生产者出厂价格指数 (以上年价格为100),数据产品,经济建设,1.1866892272983645,0.0,1.1866892272983645
AC5002017025,工业生产者出厂价格指数 (以2000年价格为100),数据产品,经济建设,1.4146788990825687,0.0,1.4146788990825687
AC5002017022,六个重点工业行业主要指标,数据产品,经济建设,0.6419502285424074,0.0,0.6419502285424074
AC5002017021,高技术产业（制造业）主要指标,数据产品,经济建设,0.8323213451658104,0.0,0.8323213451658104
AC5002017019,建筑业承包工程完成情况,数据产品,经济建设,0.6064588809613218,0.0,0.6064588809613218
AC5002017013,土地使用权出让情况,数据产品,经济建设,0.31667403803626715,0.0,0.31667403803626715
AC5002017014,1978年以来建筑业主要指标,数据产品,经济建设,0.41315431679129844,0.0,0.41315431679129844
AC5002017015,主要年份六大重点发展工业行业固定资产投资额,数据产品,经济建设,0.19194839857651247,0.0,0.19194839857651247
AC5002017016,各区、县建筑业主要指标,数据产品,经济建设,0.36538461538461536,0.0,0.36538461538461536
AC5002017017,建筑业主要财务指标,数据产品,经济建设,0.3885214007782101,0.0,0.3885214007782101
AC5002017018,建筑业签订合同情况,数据产品,经济建设,0.5178431883302943,0.0,0.5178431883302943
AC5002017002,主要年份固定资产投资资金来源,数据产品,经济建设,1.1347184986595173,0.0,1.1347184986595173
AC5002017005,平均每天各种能源消费量,数据产品,经济建设,0.5246804326450344,0.0,0.5246804326450344
AC5002017006,能源消费弹性系数,数据产品,经济建设,0.5140827822679402,0.0,0.5140827822679402
AC5002017008,主要年份能源终端消费量,数据产品,经济建设,1.0109024833434281,0.0,1.0109024833434281
AC5002017009,主要年份工业能源终端消费量,数据产品,经济建设,0.9608852290272774,0.0,0.9608852290272774
AC5002017010,能源平衡表（标准量）,数据产品,经济建设,0.7015270708005553,0.0,0.7015270708005553
AC5002017011,能源终端消费量,数据产品,经济建设,0.6780330222541278,0.0,0.6780330222541278
AC5002017012,工业各行业固定资产投资主要指标,数据产品,经济建设,0.4689807976366322,0.0,0.4689807976366322
AA9002017006,慈善组织申请取得公开募捐资格名单,数据产品,民生服务,0.3590718904526436,0.0,0.3590718904526436
AH1002017002,交通建设工程,数据产品,道路交通,0.10731158605174353,0.0,0.10731158605174353
AH1002017003,公路水运工程试验检测机构,数据产品,道路交通,0.16359135913591358,0.0,0.16359135913591358
2c90e4f45fc36c80015fc89e7b310120,企业投资项目申请报告的核准（延期）,数据接口,经济建设,0.012444444444444444,0.0035555555555555557,0.016
2c90e4f45fc36c80015fc8abcd98013c,企业投资项目申请报告的核准（变更）,数据接口,经济建设,0.024329382407985028,0.006238303181534623,0.03056768558951965
2c90e4f45fc36c80015fc8b3703b0199,外商投资项目核准,数据接口,经济建设,0.03225806451612903,0.0,0.03225806451612903
2c90e4f45fc36c80015fc8bf6b3801ae,外商投资项目核准（延期）,数据接口,经济建设,0.013923013923013924,0.0,0.013923013923013924
2c90e4f45fc36c80015fc8c495eb01bd,外商投资项目核准（变更）,数据接口,经济建设,0.016023738872403562,0.0,0.016023738872403562
2c90e4f45fc36c80015fc8ca5c720213,固定资产投资项目节能审查,数据接口,经济建设,0.012100259291270527,0.001728608470181504,0.013828867761452032
2c90e4f45fc36c80015fc8d5929e023c,固定资产投资项目节能审查（变更）,数据接口,经济建设,0.008223684210526315,0.0,0.008223684210526315
2c90e4f45fc36c80015fc8cfc57d022c,固定资产投资项目节能审查（延期）,数据接口,经济建设,0.01282051282051282,0.0,0.01282051282051282
2c90e4f45fc36c80015fc8ddbc1b024b,石油天然气管道竣工测量图备案,数据接口,经济建设,0.012297734627831715,0.0,0.012297734627831715
2c90e4f45fc36c80015fc8e40723025a,石油天然气管道停运、封存、报废备案,数据接口,经济建设,0.01566951566951567,0.0,0.01566951566951567
2c90e4f35fc38183015fc7a47eaa0105,企业投资项目申请报告的核准,数据接口,经济建设,0.01509433962264151,0.0018867924528301887,0.016981132075471698
AC5002017003,主要年份能源消费总量,数据产品,经济建设,1.0210951526032317,0.0,1.0210951526032317
AD3002017002,上海市政交通工程开工放样复验,数据产品,道路交通,0.18888888888888888,0.0,0.18888888888888888
AD3002017003,建设项目用地预审（国批）,数据产品,资源环境,0.2940074906367041,0.0,0.2940074906367041
AB6002017014,上海猪肉流通安全信息追溯商品信息,数据产品,经济建设,0.29871645274212366,0.0,0.29871645274212366
AB6002017013,上海猪肉流通安全信息追溯品牌信息,数据产品,经济建设,0.25493513818386915,0.0,0.25493513818386915
AB6002017002,电商示范企业信息,数据产品,经济建设,0.2825342465753425,0.0,0.2825342465753425
AB6002017003,上海市文化出口重点企业信息,数据产品,经济建设,0.24387789332438778,0.0,0.24387789332438778
AB6002017005,上海信得过家电维修服务企业信息,数据产品,经济建设,0.31795340338053907,0.0,0.31795340338053907
AB6002017004,上海市文化出口重点项目信息,数据产品,经济建设,0.22197871008140263,0.0,0.22197871008140263
AB6002017006,在上海举办的对外经济技术展览项目情况,数据产品,经济建设,0.1690885072655218,0.0,0.1690885072655218
AB6002017007,上海节能环保大型综合超市示范创建单位信息,数据产品,经济建设,0.16108597285067874,0.0,0.16108597285067874
AB6002017008,上海市中小商贸流通企业公共服务机构信息,数据产品,经济建设,0.2005740940078938,0.0,0.2005740940078938
AB6002017009,电商示范园区信息,数据产品,经济建设,0.32019927536231885,0.0,0.32019927536231885
AC5002017001,近三年居民消费价格指数（月度）,数据产品,经济建设,2.7936507936507935,0.0,2.7936507936507935
2c90e4f35afeb3f2015b1400d9ea0883,技术进出口供需企业查询,数据产品,经济建设,0.10965824665676077,0.0,0.10965824665676077
2c90e4f35b5c5f87015b66090f6b04d1,食用农产品流通追溯查询,数据产品,民生服务,0.12117540139351711,0.0,0.12117540139351711
AB6002015033, 二手车鉴定评估机构,数据产品,经济建设,0.2535509217286189,0.0,0.2535509217286189
AB6002017001,贸易型总部企业名单,数据产品,经济建设,0.3546987951807229,0.0,0.3546987951807229
AA4002016041,上海电机学院基本信息,数据产品,教育科技,0.26175160811479464,0.0,0.26175160811479464
AH1002017001,重点跟踪船舶信息,数据产品,道路交通,0.14918497519489723,0.0,0.14918497519489723
AH1002016048,运政船舶营运证,数据产品,道路交通,0.19681074276122534,0.0,0.19681074276122534
AH1002016049,运政企业许可证,数据产品,道路交通,0.20465116279069767,0.0,0.20465116279069767
AH1002015026,汽车租赁企业,数据产品,道路交通,0.25013535462912834,0.0,0.25013535462912834
AG8002015011,市经济信息化委行政权力清单,数据产品,经济建设,0.1785920369301789,0.0,0.1785920369301789
AH0002015002,工程质量检测资质,数据产品,城市建设,0.33375991809572564,0.0,0.33375991809572564
AA9002017002,社区事务受理事项,数据产品,民生服务,0.39491367724594234,0.0,0.39491367724594234
2c90e4f457d7548b0157e50fbebf0098,潮位预报,数据接口,公共安全,0.03096330275229358,0.014908256880733946,0.045871559633027525
2c90e4f458905b270158950cc1140120,泵站旱流放江及污水厂超越管溢流放江监测数据,数据接口,城市建设,0.03425076452599388,0.0,0.03425076452599388
2c90e4f458905b270158951d6ac20133,苏州河沿线泵站监测数据,数据接口,城市建设,0.05870165745856354,0.0,0.05870165745856354
AB9002017003,水务、海洋行政审批目录信息,数据产品,资源环境,0.23913869537682078,0.0,0.23913869537682078
AH1002016009,港口危货作业许可证附证,数据产品,道路交通,0.2532104050049391,0.0,0.2532104050049391
AC2002017002,上海市友好城市信息,数据产品,社会发展,0.17343918191603874,0.0,0.17343918191603874
AC2002017001,上海市各国驻沪领事馆信息,数据产品,社会发展,0.27388164026095063,0.0,0.27388164026095063
AH1002015031,客运轮渡交通信息,数据产品,道路交通,0.13302875571083042,0.0,0.13302875571083042
AA9002017001,福利企业资格认定,数据产品,民生服务,0.1272043010752688,0.0,0.1272043010752688
AE2002017001,非药品类易制毒化学品经营许可证,数据产品,公共安全,0.35345686391711495,0.0,0.35345686391711495
AG8002017001,上海市创新产品推荐目录,数据产品,经济建设,0.1843097812421423,0.0,0.1843097812421423
AB9002016003,海洋经济统计数据（上海）,数据产品,经济建设,0.4552645935624659,0.0,0.4552645935624659
AB8002016027,医师资格证书核发信息,数据接口,卫生健康,0.2257617728531856,0.001615881809787627,0.22737765466297322
AA4002016032,上海第二工业大学图书资源信息,数据产品,教育科技,0.2497175141242938,0.0,0.2497175141242938
AH1002016053,公交走向,数据产品,道路交通,0.2640768922707249,0.0,0.2640768922707249
AH1002016050,港口危货作业许可证,数据产品,道路交通,0.15454016298020953,0.0,0.15454016298020953
AD7002015001,人防施工图审查机构信息,数据产品,公共安全,0.26506024096385544,0.0,0.26506024096385544
AB8002016029,乙类大型医用设备配置的审批,数据接口,卫生健康,0.2335299901671583,0.001720747295968535,0.23525073746312683
